,gene,log2FoldChange,pvalue,mean_NAFL,mean_NASH,t_statistic,padj
10045,VHL,0.05112599570781508,0.32717382033468123,352.6470588235294,365.40425531914894,0.9852730151933395,0.4104515247863765
6198,CDK5R1,0.10283432695461148,0.3272475983536053,16.058823529411764,17.319148936170212,0.9847452295341765,0.41051067728376994
5813,KLHDC4,0.06349126874555125,0.3273081389924758,105.07843137254902,109.85106382978724,0.9850750819623205,0.410553216080628
7081,PIAS4,0.06324514402247133,0.32748968797882694,127.84313725490196,133.61702127659575,0.9847154252833707,0.4107141071804747
2667,FAM89B,-0.062255129351283314,0.3274850967871714,195.15686274509804,186.87234042553192,-0.9842282764004355,0.4107141071804747
11366,LOC100507639,-0.23748840102813668,0.32761373633495927,39.05882352941177,32.97872340425532,-0.9840514645887996,0.4108362594010141
6549,LRRC37A3,0.10549983044862542,0.32796441805877874,19.725490196078432,21.29787234042553,0.9833141800320444,0.411242572851744
8169,ABHD1,-0.10482780422550868,0.32925580194707826,33.68627450980392,31.25531914893617,-0.9809036371041658,0.41280968552436353
4822,DUOX1,0.1283288641115005,0.32926773710145285,7.0588235294117645,7.808510638297872,0.9806100827499665,0.41280968552436353
9109,ADAM33,0.24760436526418791,0.3296599339504157,4.0,4.9361702127659575,0.9799087678283884,0.41326778351874766
10072,GRIP2,-0.17008909108164624,0.33016612032755266,4.96078431372549,4.297872340425532,-0.9787624275826405,0.4138388914875381
12459,HLA-DRB5,0.3593786493256208,0.3301691876043795,422.6666666666667,542.5106382978723,0.9797262723741689,0.4138388914875381
8994,TIGD1,-0.11819605849012528,0.3303679879106354,17.058823529411764,15.638297872340425,-0.9783687456430683,0.4140544077406931
5368,MYH11,0.4110567723047438,0.33043364277017184,80.6078431372549,107.51063829787235,0.9790974414490248,0.41410302963646073
5120,ZNF774,0.14871580317783026,0.3307269203511751,7.1568627450980395,8.042553191489361,0.9776058570865359,0.4144368797085318
881,NOTCH2NL,-0.09338767520744487,0.3308165879135133,344.6666666666667,323.0,-0.9774724370447859,0.4144818639465774
10467,PDCL3P4,-0.15535778176015747,0.33079436318046584,5.705882352941177,5.0212765957446805,-0.9774770979518335,0.4144818639465774
5276,THOC6,0.07064540703921109,0.33097525026158314,81.25490196078431,85.38297872340425,0.9771141275482494,0.4146469554105987
12363,HCG4,0.2306370927699847,0.3311795959393058,5.509803921568627,6.638297872340425,0.9770050847013676,0.4148692476311268
7186,ZNF559,0.08344403823657018,0.33135389772374046,65.58823529411765,69.55319148936171,0.9763339335624908,0.4150538707512924
13303,VPS37D,-0.10967541480239476,0.33149484626836556,53.431372549019606,49.4468085106383,-0.9760523002046071,0.41519668900149415
12509,SNRPC,-0.05169964858959398,0.33175712256485057,353.5882352941176,341.1063829787234,-0.9756263887964324,0.4154914344908449
11023,PACRGL,0.08213242861217926,0.3319718964018554,34.294117647058826,36.361702127659576,0.9751793320321474,0.4157266450188778
12709,RWDD2A,0.11544515037805689,0.332027130709576,58.19607843137255,63.12765957446808,0.9750623647435397,0.41576204305957876
627,DIRAS3,-0.11649596129576667,0.33218177068175836,61.64705882352941,56.787234042553195,-0.9747541099865432,0.4159219003167927
10837,EIF4A2,-0.059206782668509685,0.332339586894036,2904.705882352941,2787.872340425532,-0.9749697547165435,0.416085708230092
5580,LOC283856,-0.12763954415563106,0.33254391337725453,10.529411764705882,9.553191489361701,-0.974227813081199,0.41630771518774934
1719,ZEB1-AS1,0.08278954319465756,0.33261640650663316,16.15686274509804,17.170212765957448,0.9737764009954737,0.416364658908149
2216,IFITM2,0.08518615415426928,0.3327591593949114,898.0196078431372,952.7021276595744,0.9734945887625605,0.4165095364448607
9409,PPP4R1L,0.1398148593893529,0.332895534176732,7.9411764705882355,8.851063829787234,0.9732108116661715,0.4166464077287447
1749,ZNF32,-0.06918812733063022,0.33300023143662194,148.98039215686273,141.95744680851064,-0.9733377193702782,0.4167436129603377
14237,SPATC1,-0.15994450090912213,0.3332881172084545,5.9411764705882355,5.212765957446808,-0.9724219879195671,0.41707004082814475
8439,TMEM150A,-0.06563609430229356,0.33350047716556463,252.84313725490196,241.5531914893617,-0.9720421781656866,0.4173019118952609
10886,LINC00885,0.13012789619395573,0.33413537987401265,54.0,59.191489361702125,0.9709194994286344,0.418062420996401
15080,TSR2,-0.04893297891801809,0.3342199842946798,307.94117647058823,297.63829787234044,-0.971227790625297,0.41813434211402084
14697,RABEPK,-0.0935547479109717,0.3343900602881059,381.52941176470586,357.51063829787233,-0.9702325435941402,0.4183131742503837
5715,EXOSC6,0.06389512357706366,0.33455556521854224,104.25490196078431,109.02127659574468,0.9699287138251583,0.4184862595516646
1685,LOC100130992,0.14567069849058398,0.33495529220879605,5.03921568627451,5.680851063829787,0.9691835806535339,0.4189187129216293
3841,PITPNM2,0.08264952350593724,0.3349556317172553,424.6078431372549,449.70212765957444,0.9691430415739404,0.4189187129216293
1432,TATDN3,0.058726359106376996,0.3352631681100595,107.92156862745098,112.44680851063829,0.969534100313773,0.41926932695918134
14078,GDF6,0.14954535002119615,0.33529517532175945,6.9411764705882355,7.808510638297872,0.968918995497529,0.4192753441427176
13157,GGCT,0.059802169455822216,0.3358246547346032,190.9607843137255,199.08510638297872,0.9674964435438945,0.4199033821608579
8284,CHAC2,0.10538865603105689,0.336051836973681,21.823529411764707,23.5531914893617,0.9668524150059652,0.42015336717405244
10774,LINC00501,-0.13370227670210613,0.3360857603700964,5.372549019607843,4.808510638297872,-0.966798145546971,0.4201617067487655
6869,C18orf21,-0.05878794648840351,0.33621236490197015,81.52941176470588,78.23404255319149,-0.9665220071410281,0.4202859020265689
4368,SAMD4A,0.06750245426700123,0.3362896351354273,424.47058823529414,444.8510638297872,0.9672181859338661,0.4203484112925963
13935,HOOK3,0.0812786965899366,0.3366243069704573,339.88235294117646,359.63829787234044,0.9664539301441697,0.4206985198251897
4821,DUOX2,-0.4126782264049217,0.33662138881468284,2.5686274509803924,1.6808510638297873,-0.9677206026785973,0.4206985198251897
14661,PSMD5-AS1,-0.09783879510593305,0.3368623190544394,169.86274509803923,158.6595744680851,-0.96521699306499,0.4209618523840717
7302,IER2,0.06688815619691936,0.33703427586549417,290.5882352941176,304.4255319148936,0.9648719195535773,0.4211426026113084
8965,IRS1,-0.07244613561190195,0.33746292943807465,954.4313725490196,907.6382978723404,-0.964180131160119,0.42164405406814137
10549,LOC100129550,0.0990555795675032,0.3376622763358771,32.35294117647059,34.723404255319146,0.9636254956525255,0.4218589395680889
9902,ST13,-0.049405057122965446,0.33780827429077986,4178.843137254902,4038.127659574468,-0.9645938725811924,0.42200714405161277
13810,NAT2,-0.07087238534218025,0.33808082718579024,777.1764705882352,739.8723404255319,-0.9629994713964403,0.4223134105269266
10783,MRPL47,0.06477421819120077,0.33827853080438697,157.54901960784315,164.82978723404256,0.9624232221308506,0.42252613703404635
4105,UBAC2,0.04459706664396287,0.3385916318221337,523.0784313725491,539.531914893617,0.9621858117283927,0.4228486988903876
7418,MEF2BNB,-0.06718166037915486,0.33857288206862746,42.333333333333336,40.361702127659576,-0.961880552467664,0.4228486988903876
13765,LOC100287015,0.12401506522298267,0.33865784025426837,8.137254901960784,8.957446808510639,0.9617501280082635,0.4228971264539167
7631,NUMBL,0.11342232558286008,0.33872286634617055,37.509803921568626,40.659574468085104,0.9616706170962817,0.4229440698516977
6446,XYLT2,0.06276727521144268,0.3388803490440744,151.35294117647058,158.12765957446808,0.9615774162585726,0.42310644162718614
7678,ZNF428,-0.0659058905248793,0.3389836340751702,125.25490196078431,119.61702127659575,-0.9618406636322906,0.4232011245069964
11311,NDST3,0.11086412855918538,0.33909473502726095,47.80392156862745,51.702127659574465,0.9608451892813753,0.4232712760031805
5592,MT1B,-1.3455640305463843,0.3390753992685793,9.705882352941176,3.2127659574468086,-0.9637535572245666,0.4232712760031805
338,TMEM39B,0.06678230133428194,0.33914284580496956,62.72549019607843,65.74468085106383,0.9606595119496193,0.4232970574623718
1921,FAM213A,0.07204414135983143,0.33934925811728445,1930.137254901961,2029.0212765957447,0.9603818688863902,0.42352040090619075
11921,C5orf24,0.07473729928646472,0.3394901192325064,730.4901960784314,769.3829787234042,0.9603055217225679,0.42362761377641045
10166,EIF1B,0.05797271891520141,0.33946885908111624,279.7647058823529,291.27659574468083,0.9606131807248044,0.42362761377641045
4279,DTD2,-0.06000570854380562,0.3395757551942341,125.29411764705883,120.14893617021276,-0.9598015733443536,0.42370017949413297
11502,EXOC3-AS1,0.0919830630042974,0.3396613935491496,24.392156862745097,26.06382978723404,0.9596560197571284,0.42377273645279917
128,CLCN6,0.06653419089221964,0.33991373860578167,118.54901960784314,124.19148936170212,0.9597624330002563,0.4240532536078116
10888,SLC51A,0.10279678506065279,0.3400542345295007,552.9803921568628,593.8936170212766,0.9588628762394947,0.42419420128985447
7134,DENND1C,0.06225807280464544,0.3401214392542071,238.7058823529412,249.27659574468086,0.959300325722583,0.42424370784644916
10679,PLSCR4,-0.08760039625343376,0.340412668141572,563.1960784313726,529.9574468085107,-0.9582028501036934,0.42457261586753625
14748,ZDHHC12,0.0644088739976299,0.34049086984731725,182.37254901960785,190.74468085106383,0.9580008312083936,0.42463579844977273
7504,USF2,-0.056480377853041934,0.3408906777640571,993.2352941176471,955.063829787234,-0.9574015800836957,0.425100022574494
1562,MAP1LC3C,0.15090831189950718,0.34101681367925063,5.764705882352941,6.51063829787234,0.956923138526413,0.42518853348103575
12848,L3MBTL3,-0.09044010786945766,0.3410149714453464,80.09803921568627,75.17021276595744,-0.9575827492702507,0.42518853348103575
9872,TOMM22,-0.05391383794861993,0.34157397766283004,344.03921568627453,331.3829787234043,-0.9561549511287513,0.4258487800119562
7041,OAZ1,0.05215856960673029,0.342473067108356,2084.7450980392155,2161.531914893617,0.9543311791260606,0.42693517228184075
4929,SPG21,0.05772626184240338,0.342610744623012,893.6470588235294,930.1702127659574,0.9538670843494338,0.4270722711718124
12747,USP45,0.07969778626923464,0.343188976425421,69.6470588235294,73.65957446808511,0.952660659387364,0.42775846467383905
10026,OGG1,-0.07065725669944528,0.343533016367358,147.72549019607843,140.61702127659575,-0.9519817231740183,0.4281526688225997
14461,C9orf85,-0.0753827946375662,0.34361277760680486,41.23529411764706,39.08510638297872,-0.9517658426987006,0.428217459571911
1898,C10orf11,0.0778329269774728,0.3439819817023194,123.03921568627452,129.91489361702128,0.9510218828487577,0.4286429204578612
793,KCNC4,0.1123655127822719,0.344023523159662,24.901960784313726,27.0,0.9515285528536697,0.4286600385155184
12998,MLLT4-AS1,-0.0938295244495311,0.3441161030392731,17.392156862745097,16.23404255319149,-0.9509934677589698,0.42874074353939495
3927,WASF3,-0.13907016589204566,0.3441579227449031,144.5686274509804,131.19148936170214,-0.9511756256127134,0.42875819757237743
9986,TUBGCP6,0.09794171923991435,0.34419409481106666,245.2549019607843,262.5531914893617,0.950614735817009,0.4287686134213166
8117,VSNL1,-0.06861278247346327,0.34426199174324124,349.80392156862746,333.51063829787233,-0.9508279514923348,0.4288185446154601
9028,HES6,-0.098511110575356,0.3444282698650638,27.019607843137255,25.170212765957448,-0.9506621180916862,0.4289910031111398
8071,TMEM18,-0.0606125834549925,0.34457485820161726,158.76470588235293,152.19148936170214,-0.9501834125002278,0.4291389117775534
314,TRNAU1AP,0.06067432157444578,0.3446560124266894,61.588235294117645,64.27659574468085,0.9497104486582701,0.4292053104670655
10312,CACNA2D2,0.13773604773156298,0.34489404697073156,8.882352941176471,9.872340425531915,0.9495334272762936,0.4294670480694426
13564,LSM8,-0.05405426342037202,0.34531339711756537,189.80392156862746,182.7872340425532,-0.9484161675276552,0.4299545019674936
12695,PHIP,0.0773633122784195,0.3454370151389492,252.7450980392157,266.72340425531917,0.9484494057428391,0.43007368669927964
4753,RAD51-AS1,-0.15272597234246116,0.3457175759287192,9.549019607843137,8.48936170212766,-0.9482389276139589,0.430388232242657
4919,SNX22,0.10740911884351992,0.3458371216293974,18.058823529411764,19.53191489361702,0.9474177730281548,0.4304963592468058
15234,NXT2,-0.07330718774105854,0.34586027798086116,106.6078431372549,101.27659574468085,-0.9479920949617265,0.4304963592468058
840,SIKE1,0.05521190496615026,0.3460239902657355,360.88235294117646,375.0,0.947829769622976,0.43066536352037166
7007,CIRBP-AS1,-0.1673207264380757,0.3460761551922198,6.215686274509804,5.425531914893617,-0.9470499153753336,0.43069551861466354
13489,AP1S1,0.060133059090360624,0.3464688119325373,286.05882352941177,298.27659574468083,0.946548587179975,0.4311493803829145
867,PHGDH,0.06579857634328852,0.34668485192425214,1528.235294117647,1599.595744680851,0.9457573168785248,0.43138340291494714
10672,PAQR9-AS1,-0.09871301317744728,0.3467367494036364,22.352941176470587,20.80851063829787,-0.9456690429173303,0.4314131599996661
13006,C6orf120,0.05475515523516901,0.3469676830049062,475.6470588235294,494.0851063829787,0.9465561084168971,0.4316656527506972
1224,PRDX6,-0.048519739785777505,0.34701027870386925,4954.901960784314,4791.0,-0.9451720381672365,0.4316838107623297
7973,ISOC2,-0.05759866981154743,0.3471157718134694,889.4901960784314,854.6382978723404,-0.9452172037530333,0.43178020445766163
3052,PUS3,0.05804364568554444,0.34771121906893854,261.2549019607843,272.02127659574467,0.9436915917669327,0.43248599147929206
2604,C11orf95,-0.06519944464608542,0.3477944923738513,274.80392156862746,262.6170212765957,-0.9444664505637654,0.4325546699683499
2224,HRAS,0.06738040937359965,0.3480163815780346,70.31372549019608,73.72340425531915,0.9433117275997096,0.432795721125156
6889,KATNAL2,-0.09472260217969147,0.3481329708897898,30.058823529411764,28.085106382978722,-0.9431927813565008,0.4328924920094686
8500,LINC01125,-0.13758473143006025,0.34817843295825457,10.117647058823529,9.106382978723405,-0.942788078884219,0.4328924920094686
12345,ZSCAN16,0.0966718802958163,0.3481641857261485,23.235294117647058,24.914893617021278,0.9429592651851868,0.4328924920094686
6193,LRRC37B,0.09616179092001928,0.3483238888477793,20.03921568627451,21.48936170212766,0.9424986350151523,0.4329599766205646
5012,SCAMP5,0.24077935506363282,0.34828979977832686,112.96078431372548,133.6595744680851,0.9428098085101191,0.4329599766205646
11085,COMMD8,-0.0858432558857913,0.348333543143056,86.86274509803921,81.7872340425532,-0.9428210970078434,0.4329599766205646
3989,OR7E37P,-0.14222634900864467,0.348345044431568,4.705882352941177,4.170212765957447,-0.9424189620815279,0.4329599766205646
10258,PRKAR2A-AS1,0.1107296037995983,0.3486818251640219,6.980392156862745,7.617021276595745,0.9417750338470104,0.4333436274529404
3193,DDX12P,-0.15585541894065663,0.3487567496189462,11.254901960784315,10.0,-0.9420011341882808,0.43340180629334946
7513,HAUS5,0.07657038364625433,0.34887561242909926,65.05882352941177,68.65957446808511,0.9415492349502413,0.43351457377443564
5301,LINC01569,0.08803571276061656,0.34906597567328024,21.058823529411764,22.4468085106383,0.9410671158154257,0.4337161627139718
590,MYSM1,0.08071980670576372,0.34922811342600124,208.98039215686273,221.06382978723406,0.9409626947639339,0.4338487069703075
3021,SC5D,0.09679706992303813,0.34922893257452914,3953.725490196078,4228.170212765957,0.9407186639169026,0.4338487069703075
10033,JAGN1,-0.05274066935386123,0.34986611018819813,378.62745098039215,365.0,-0.9395882880434404,0.4346052550778705
4188,LINC00641,-0.12772011868698024,0.3500994401095353,27.313725490196077,24.914893617021278,-0.9389984506625624,0.43486006027785257
2203,ECHS1,0.05149807601666791,0.3501685502675481,9378.156862745098,9719.0,0.9388414174025234,0.4349108627628123
3208,KLRD1,0.11430695938139981,0.3502099764063705,31.098039215686274,33.744680851063826,0.9388852761146519,0.4349272761605457
12829,PKIB,0.1391005637628962,0.3503853197456538,29.372549019607842,32.4468085106383,0.9384249420637759,0.43510998586538413
8104,ATP6V1C2,0.1615578677231762,0.35081250925187557,4.098039215686274,4.702127659574468,0.9376378614861439,0.4356020742968784
9156,DSTN,0.05263479798992177,0.350838097979136,1043.549019607843,1082.3617021276596,0.9376780665441137,0.4356020742968784
